# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.0,3.0,0.49944437532594477,0,3.0,1.3230773842512138,0.0,0.0,0.0
 0.09025794855930082,1.0122192816602453,3.0001065175502935,0.49944437532594477,0.2707738456779025,3.000000000000001,1.3230773842512138,0.0,24.475489405728847,0.0
 0.12878664660479,1.0248745246980915,3.00042518766053,1.4424531161548408,0.38635993981437006,2.9999999999999996,1.1850032479490875,0.0,28.83023964283656,0.0
 0.15911632878376245,1.0379618261992027,3.000954686519741,2.316865121665686,0.4773489863512874,3.000000000000001,1.0653423224254917,0.0,31.026412259663,0.0
 0.1853153256460678,1.0514772832492436,3.001693690316961,3.12972599910519,0.5559459769382036,3.000000000000002,0.9612127566089044,0.0,32.06139012711314,0.0
 0.2089409924509366,1.0654169929338784,3.002640875241221,3.887197719549275,0.62682297735281,3.0000000000000013,0.8702384450762392,0.0,32.39182680082083,0.0
 0.23078253025454887,1.0797770523387722,3.0037949174815544,4.594685029147463,0.6923475907636467,2.9999999999999973,0.790452847368938,0.0,32.273033861362286,0.0
 0.25130298525012723,1.094553558549589,3.0051544932269945,5.256942368070325,0.7539089557503819,3.0000000000000027,0.7202220277876504,0.0,31.86208647710479,0.0
 0.27080020076410843,1.1097426086519935,3.0067182786665727,5.878164334839544,0.8124006022923254,2.9999999999999942,0.6581830214329377,0.0,31.261069768707042,0.0
 0.2894783196068334,1.12534029973165,3.008484949989323,6.46206231113017,0.8684349588205003,3.0,0.6031943870493897,0.0,30.53863369625076,0.0
 0.30748394365337967,1.1413427288742235,3.010453183384277,7.011929468360051,0.922451830960139,3.0,0.5542964421190524,0.0,29.74196361561397,0.0
 0.32492618671624934,1.157745993165378,3.0126216550404687,7.530696026910617,0.9747785601487481,3.0,0.5106791925720736,0.0,28.903934545910023,0.0
 0.3418885939320555,1.1745461896907783,3.0149890411469302,8.02097633481735,1.0256657817961667,3.0000000000000098,0.4716563869549417,0.0,28.047617111139793,0.0
 0.3584366214400871,1.1917394155360888,3.0175540178926936,8.485109074307228,1.0753098643202614,2.9999999999999964,0.4366444543119714,0.0,27.18922792113078,0.0
 0.3746225393949644,1.209321767786974,3.0203152614667923,8.925191686695111,1.1238676181848934,3.0,0.4051453468091976,0.0,26.34011949786522,0.0
 0.39048876344785227,1.2272893435290986,3.023271448058259,9.343109924228079,1.171466290343557,3.000000000000007,0.37673251326362883,0.0,25.508153782338518,0.0
 0.40607018754101937,1.245638239848127,3.026421253856127,9.74056328614442,1.2182105626230584,3.0,0.35103939058845607,0.0,24.698667708937716,0.0
 0.42139585971587357,1.2643645538297235,3.029763355049427,10.119086970607258,1.264187579147621,2.9999999999999964,0.32774992745375015,0.0,23.915162074233375,0.0
 0.43649021276542693,1.2834643825595529,3.033296427827194,10.480070870193025,1.309470638296281,3.0000000000000036,0.30659075293193194,0.0,23.15979888108589,0.0
 0.4513739854625993,1.3029338231232794,3.03701914837846,10.824776052451336,1.3541219563877984,3.000000000000011,0.28732468189039606,0.0,22.433763886176187,0.0
 0.4660649238623369,1.3227689726065681,3.040930192892257,11.154349095777405,1.398194771587011,3.0,0.26974531005070723,0.0,21.73753293133555,0.0
 0.48057832318976024,1.3429659280950828,3.0450282375576183,11.469834591602893,1.4417349695692812,3.0,0.25367250051606194,0.0,21.071068784973743,0.0
 0.494927452145396,1.3635207866744885,3.049311958563577,11.772186074831554,1.4847823564361886,3.0000000000000075,0.23894860212923555,0.0,20.4339672905986,0.0
 0.5091238891206052,1.3844296454304494,3.053780032099165,12.062275603626025,1.527371667361816,2.9999999999999845,0.22543527056525936,0.0,19.82556621656101,0.0
 0.5231777914881189,1.4056886014486303,3.058431134353415,12.34090217561425,1.5695333744643571,3.0,0.21301078752865432,0.0,19.245026461347244,0.0
 0.537098113399811,1.4272937518146953,3.063263941515361,12.608799139155236,1.611294340199433,2.999999999999992,0.20156779298847866,0.0,18.691392648451128,0.0
 0.5508927835072941,1.4492411936143097,3.0682771297740343,12.866640734590055,1.6526783505218825,3.0,0.19101136110385733,0.0,18.163638273234444,0.0
 0.5645688511613024,1.471527023933137,3.073469375318468,13.115047880457743,1.6937065534839073,2.999999999999992,0.1812573626669983,0.0,17.660699223305837,0.0
 0.5781326075799147,1.4941473398568423,3.0788393543376955,13.354593302905037,1.7343978227397443,3.000000000000008,0.17223106763038512,0.0,17.181498521689324,0.0
 0.5915896869630477,1.51709823847109,3.0843857430207486,13.585806092432595,1.7747690608891433,3.0,0.16386594918825378,0.0,16.724964428630802,0.0
 0.6049451514094452,1.540375816861545,3.0901072175566604,13.809175760226436,1.8148354542283356,2.9999999999999916,0.1561026572680596,0.0,16.290043507259465,0.0
 0.6182035626518244,1.563976172113871,3.096002454134464,14.025155856201932,1.8546106879554731,2.999999999999983,0.1488881355670224,0.0,15.875709873901679,0.0
 0.6313690429890413,1.587895401313733,3.102070128943192,14.234167202386145,1.8941071289671239,3.0000000000000084,0.1421748597039559,0.0,15.48097155770199,0.0
 0.6444453273069771,1.6121296015467956,3.1083089181718764,14.436600787992534,1.9333359819209313,2.9999999999999916,0.13592017847210697,0.0,15.104874671678067,0.0
 0.6574358077037904,1.636674869898723,3.1147174980095507,14.632820366311288,1.9723074231113709,2.999999999999983,0.13008574282296265,0.0,14.746505936562064,0.0
