# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.0,3.0,0.04006207217321138,0,3.0,0.11777617669919643,0.0,0.0,0.0
 0.08944764037735285,1.0120013176198814,3.0000083915034423,0.04006207217321138,0.26834292113205854,3.0,0.11777617669919643,0.0,2.1856733346770714,0.0
 0.12650439008848657,1.0240050113412564,3.0000337532593075,0.12105602188663862,0.3795131702654597,3.0000000000000004,0.11966536956918004,0.0,2.8942906348907917,0.0
 0.15494256528927308,1.0360106924567196,3.000076366135904,0.20336436604365857,0.46482769586781925,3.0,0.12156767066274932,0.0,3.487937575153591,0.0
 0.17891940130061088,1.0480179722588665,3.000136511001537,0.28699407330089943,0.5367582039018327,3.0000000000000036,0.1234835511967226,0.0,4.021588816589229,0.0
 0.20004494672891526,1.0600264620402926,3.0002144687245167,0.37195233053971605,0.6001348401867458,2.999999999999996,0.1254134842603095,0.0,4.5180559005176715,0.0
 0.21914480179168677,1.0720357730935925,3.000310520173148,0.4582465434051032,0.6574344053750604,3.000000000000003,0.1273579455177797,0.0,4.989478263410487,0.0
 0.2367093223713127,1.0840455167113618,3.00042494621574,0.5458843370443729,0.7101279671139381,2.999999999999997,0.1293174125524798,0.0,5.443226717073632,0.0
 0.25305793769059304,1.0960553041861958,3.0005580277205994,0.634873556737439,0.7591738130717791,3.0,0.13129236604534236,0.0,5.884170577106187,0.0
 0.268412474205634,1.1080647468106894,3.000710045556034,0.7252222687243456,0.805237422616902,2.9999999999999964,0.13328328899113276,0.0,6.315724014678687,0.0
 0.2829344026554471,1.1200734558774381,3.0008812805903506,0.8169387609742759,0.8488032079663413,3.000000000000004,0.13529066764726674,0.0,6.7403906215135665,0.0
 0.29674558784006416,1.1320810426790369,3.001072013691857,0.9100315440646557,0.8902367635201925,3.000000000000004,0.13731499100493846,0.0,7.160072206908553,0.0
 0.30994067935459324,1.1440871185080814,3.001282525728861,1.0045093520854502,0.9298220380637798,3.000000000000004,0.1393567518063406,0.0,7.5762556290763765,0.0
 0.3225949239040705,1.1560912946571662,3.0015130975696698,1.1003811435851365,0.9677847717122117,3.0,0.14141644577913365,0.0,7.990131736524747,0.0
 0.33476931128530446,1.168093182418887,3.0017640100825904,1.1976561025726802,1.0043079338559135,3.0000000000000044,0.14349457239344357,0.0,8.40267426673143,0.0
 0.34651408846561166,1.180092393085839,3.0020355441359303,1.2963436395541421,1.0395422653968351,3.0,0.14559163489891266,0.0,8.814693994220793,0.0
 0.35787123292548395,1.1920885379506172,3.0023279805979977,1.3964533926160763,1.0736136987764522,3.0000000000000147,0.14770814041711458,0.0,9.226876967687236,0.0
 0.3688762388735011,1.2040812283058167,3.002641600337099,1.497995228527097,1.1066287166205038,3.000000000000005,0.14984460008399048,0.0,9.639812186020484,0.0
 0.3795594361608728,1.2160700754440332,3.002976684221542,1.6009792439235633,1.1386783084826186,2.99999999999999,0.15200152923747584,0.0,10.054012045279672,0.0
 0.3899469831499389,1.2280546906578613,3.0033335131196344,1.7054157664725427,1.169840949449817,2.9999999999999947,0.15417944748910412,0.0,10.469927740363639,0.0
 0.4000616269438675,1.240034685239897,3.0037123678996833,1.8113153561144923,1.2001848808316027,3.0,0.156378879050928,0.0,10.887961045446504,0.0
 0.40992329431720664,1.2520096704827348,3.004113529429996,1.9186888063185599,1.2297698829516202,3.0,0.15860035258189614,0.0,11.308473461757725,0.0
 0.41954955726290566,1.2639792576789701,3.004537278578881,2.027547145375899,1.258648671788717,2.9999999999999885,0.16084440150070717,0.0,11.731793409198596,0.0
 0.42895600421230573,1.2759430581211983,3.004983896214644,2.137901637700847,1.2868680126369172,2.999999999999988,0.16311156427733434,0.0,12.158221955005107,0.0
 0.43815653928370296,1.2879006831020148,3.0054536632055933,2.249763785203703,1.314469617851109,3.000000000000018,0.16540238416571923,0.0,12.588037411741842,0.0
 0.4471636259111706,1.2998517439140145,3.005946860420037,2.3631453286410653,1.341490877733512,3.0,0.16771740963536907,0.0,13.021499075721533,0.0
 0.45598848698839844,1.3117958518497923,3.006463768726281,2.478058249001559,1.3679654609651954,2.999999999999994,0.1700571944381445,0.0,13.458850292006824,0.0
 0.4646412706524898,1.323732618201944,3.007004668992634,2.5945147689456864,1.3939238119574695,3.000000000000006,0.17242229748240667,0.0,13.900320975618106,0.0
 0.47313118865267156,1.3356616542630646,3.0075698420874026,2.712527354204891,1.4193935659580148,2.9999999999999933,0.17481328332340895,0.0,14.346129721532707,0.0
 0.48146663264859657,1.3475825713257492,3.0081595688788956,2.832108715057002,1.4443998979457897,2.9999999999999867,0.1772307218355843,0.0,14.79648555854475,0.0
 0.4896552725935787,1.3594949806825933,3.0087741302354183,2.9532718077470532,1.468965817780736,2.9999999999999933,0.1796751889557397,0.0,15.25158944597869,0.0
 0.4977041404640674,1.3713984936261916,3.00941380702528,3.0760298360126757,1.493112421392202,2.999999999999979,0.182147265978378,0.0,15.711635519213417,0.0
 0.5056197019174898,1.3832927214491402,3.0100788801167866,3.2003962524987837,1.5168591057524692,2.999999999999986,0.1846475401896447,0.0,16.176812178696654,0.0
 0.5134079179395474,1.3951772754440332,3.010769630378247,3.3263847602947254,1.5402237538186418,2.999999999999986,0.18717660470895595,0.0,16.647302998196906,0.0
